,386.39,5.41343E-019,3.64811E-022,0,,,,,,,,,
,386.4,5.41081E-019,3.73459E-022,0,,,,,,,,,
,386.41,5.40873E-019,3.81554E-022,0,,,,,,,,,
,386.42,5.40725E-019,3.88865E-022,0,,,,,,,,,
,386.43,5.40645E-019,3.95459E-022,0,,,,,,,,,
,386.44,5.40634E-019,4.0146E-022,0,,,,,,,,,
,386.45,5.4069E-019,4.07068E-022,0,,,,,,,,,
,386.46,5.40803E-019,4.12338E-022,0,,,,,,,,,
,386.47,5.40958E-019,4.17432E-022,0,,,,,,,,,
,386.48,5.41141E-019,4.22365E-022,0,,,,,,,,,
,386.49,5.41332E-019,4.27094E-022,0,,,,,,,,,
,386.5,5.41527E-019,4.3173E-022,0,,,,,,,,,
,386.51,5.41726E-019,4.36216E-022,0,,,,,,,,,
,386.52,5.41928E-019,4.40459E-022,0,,,,,,,,,
,386.53,5.42146E-019,4.44527E-022,0,,,,,,,,,
,386.54,5.42384E-019,4.48392E-022,0,,,,,,,,,
,386.55,5.42654E-019,4.52243E-022,0,,,,,,,,,
,386.56,5.42959E-019,4.56243E-022,0,,,,,,,,,
,386.57,5.43298E-019,4.60487E-022,0,,,,,,,,,
,386.58,5.43664E-019,4.64959E-022,0,,,,,,,,,
,386.59,5.44046E-019,4.695E-022,0,,,,,,,,,
,386.6,5.44438E-019,4.73729E-022,0,,,,,,,,,
,386.61,5.44828E-019,4.77203E-022,0,,,,,,,,,
,386.62,5.45221E-019,4.79635E-022,0,,,,,,,,,
,386.63,5.45614E-019,4.80784E-022,0,,,,,,,,,
,386.64,5.46015E-019,4.80594E-022,0,,,,,,,,,
,386.65,5.46427E-019,4.79027E-022,0,,,,,,,,,
,386.66,5.46863E-019,4.76041E-022,0,,,,,,,,,
,386.67,5.47323E-019,4.71703E-022,0,,,,,,,,,
,386.68,5.4781E-019,4.66203E-022,0,,,,,,,,,
,386.69,5.48329E-019,4.59838E-022,0,,,,,,,,,
,386.7,5.48889E-019,4.53068E-022,0,,,,,,,,,
,386.71,5.49489E-019,4.46284E-022,0,,,,,,,,,
,386.72,5.50145E-019,4.39689E-022,0,,,,,,,,,
,386.73,5.5086E-019,4.33419E-022,0,,,,,,,,,
,386.74,5.51632E-019,4.27486E-022,0,,,,,,,,,
,386.75,5.52463E-019,4.21703E-022,0,,,,,,,,,
,386.76,5.53339E-019,4.15932E-022,0,,,,,,,,,
,386.77,5.54246E-019,4.10014E-022,0,,,,,,,,,
,386.78,5.55181E-019,4.03838E-022,0,,,,,,,,,
,386.79,5.5614E-019,3.97378E-022,0,,,,,,,,,
,386.8,5.57108E-019,3.90906E-022,0,,,,,,,,,
,386.81,5.58089E-019,3.84568E-022,0,,,,,,,,,
,386.82,5.59076E-019,3.78649E-022,0,,,,,,,,,
,386.83,5.60052E-019,3.73325E-022,0,,,,,,,,,
,386.84,5.61032E-019,3.685E-022,0,,,,,,,,,
,386.85,5.61992E-019,3.64013E-022,0,,,,,,,,,
,386.86,5.62934E-019,3.59459E-022,0,,,,,,,,,
,386.87,5.63845E-019,3.54432E-022,0,,,,,,,,,
,386.88,5.64728E-019,3.48568E-022,0,,,,,,,,,
,386.89,5.65571E-019,3.41608E-022,0,,,,,,,,,
,386.9,5.6637E-019,3.33486E-022,0,,,,,,,,,
,386.91,5.67138E-019,3.24189E-022,0,,,,,,,,,
,386.92,5.67878E-019,3.13973E-022,0,,,,,,,,,
,386.93,5.68595E-019,3.03242E-022,0,,,,,,,,,
,386.94,5.6931E-019,2.92257E-022,0,,,,,,,,,
,386.95,5.70029E-019,2.81351E-022,0,,,,,,,,,
,386.96,5.70757E-019,2.70634E-022,0,,,,,,,,,
,386.97,5.71504E-019,2.60095E-022,0,,,,,,,,,
,386.98,5.72268E-019,2.49567E-022,0,,,,,,,,,
,386.99,5.73044E-019,2.3896E-022,0,,,,,,,,,
,387,5.73828E-019,2.28081E-022,0,,,,,,,,,
,387.01,5.74617E-019,2.16798E-022,0,,,,,,,,,
,387.02,5.75406E-019,2.0531E-022,0,,,,,,,,,
,387.03,5.76209E-019,1.9373E-022,0,,,,,,,,,
,387.04,5.77012E-019,1.82663E-022,0,,,,,,,,,
,387.05,5.77825E-019,1.72419E-022,0,,,,,,,,,
,387.06,5.78638E-019,1.63446E-022,0,,,,,,,,,
,387.07,5.79451E-019,1.55933E-022,0,,,,,,,,,
,387.08,5.80253E-019,1.50001E-022,0,,,,,,,,,
,387.09,5.81055E-019,1.45433E-022,0,,,,,,,,,
,387.1,5.81863E-019,1.41959E-022,0,,,,,,,,,
,387.11,5.82678E-019,1.39217E-022,0,,,,,,,,,
,387.12,5.83532E-019,1.36797E-022,0,,,,,,,,,
,387.13,5.84413E-019,1.34554E-022,0,,,,,,,,,
,387.14,5.85332E-019,1.32392E-022,0,,,,,,,,,
,387.15,5.86281E-019,1.30473E-022,0,,,,,,,,,
,387.16,5.87246E-019,1.29014E-022,0,,,,,,,,,
,387.17,5.88214E-019,1.28163E-022,0,,,,,,,,,
,387.18,5.8917E-019,1.28041E-022,0,,,,,,,,,
,387.19,5.90103E-019,1.28662E-022,0,,,,,,,,,
,387.2,5.91002E-019,1.30081E-022,0,,,,,,,,,
,387.21,5.91852E-019,1.32202E-022,0,,,,,,,,,
,387.22,5.92646E-019,1.34892E-022,0,,,,,,,,,
,387.23,5.93371E-019,1.37797E-022,0,,,,,,,,,
,387.24,5.9402E-019,1.405E-022,0,,,,,,,,,
,387.25,5.94601E-019,1.42608E-022,0,,,,,,,,,
,387.26,5.95116E-019,1.4377E-022,0,,,,,,,,,
,387.27,5.95572E-019,1.43933E-022,0,,,,,,,,,
,387.28,5.95977E-019,1.43216E-022,0,,,,,,,,,
,387.29,5.96333E-019,1.41797E-022,0,,,,,,,,,
,387.3,5.96647E-019,1.39973E-022,0,,,,,,,,,
,387.31,5.96925E-019,1.37891E-022,0,,,,,,,,,
,387.32,5.97177E-019,1.35608E-022,0,,,,,,,,,
,387.33,5.97408E-019,1.33243E-022,0,,,,,,,,,
,387.34,5.97627E-019,1.30756E-022,0,,,,,,,,,
,387.35,5.97832E-019,1.2823E-022,0,,,,,,,,,
,387.36,5.98024E-019,1.25743E-022,0,,,,,,,,,
,387.37,5.98201E-019,1.23405E-022,0,,,,,,,,,
,387.38,5.98363E-019,1.21433E-022,0,,,,,,,,,
,387.39,5.98513E-019,1.20014E-022,0,,,,,,,,,
,387.4,5.98656E-019,1.19352E-022,0,,,,,,,,,
,387.41,5.98799E-019,1.19554E-022,0,,,,,,,,,
,387.42,5.98948E-019,1.20662E-022,0,,,,,,,,,
,387.43,5.99104E-019,1.22582E-022,0,,,,,,,,,
,387.44,5.99264E-019,1.25054E-022,0,,,,,,,,,
,387.45,5.99422E-019,1.2781E-022,0,,,,,,,,,
,387.46,5.99569E-019,1.30527E-022,0,,,,,,,,,
,387.47,5.997E-019,1.33014E-022,0,,,,,,,,,
,387.48,5.99806E-019,1.35095E-022,0,,,,,,,,,
,387.49,5.99889E-019,1.36703E-022,0,,,,,,,,,
,387.5,5.99955E-019,1.37918E-022,0,,,,,,,,,
,387.51,6.00018E-019,1.38837E-022,0,,,,,,,,,
,387.52,6.00097E-019,1.39609E-022,0,,,,,,,,,
,387.53,6.00208E-019,1.40284E-022,0,,,,,,,,,
,387.54,6.00366E-019,1.40865E-022,0,,,,,,,,,
,387.55,6.00573E-019,1.41148E-022,0,,,,,,,,,
,387.56,6.00829E-019,1.40932E-022,0,,,,,,,,,
,387.57,6.01118E-019,1.39972E-022,0,,,,,,,,,
,387.58,6.01419E-019,1.38081E-022,0,,,,,,,,,
,387.59,6.01711E-019,1.35148E-022,0,,,,,,,,,
,387.6,6.01973E-019,1.31149E-022,0,,,,,,,,,
,387.61,6.02184E-019,1.26054E-022,0,,,,,,,,,
,387.62,6.02334E-019,1.19987E-022,0,,,,,,,,,
,387.63,6.02414E-019,1.13095E-022,0,,,,,,,,,
,387.64,6.02421E-019,1.05568E-022,0,,,,,,,,,
,387.65,6.02358E-019,9.77697E-023,0,,,,,,,,,
,387.66,6.02236E-019,8.98787E-023,0,,,,,,,,,
,387.67,6.02071E-019,8.21355E-023,0,,,,,,,,,
,387.68,6.01889E-019,7.47169E-023,0,,,,,,,,,
,387.69,6.0171E-019,6.74587E-023,0,,,,,,,,,
,387.7,6.01558E-019,6.03786E-023,0,,,,,,,,,
,387.71,6.01445E-019,5.32431E-023,0,,,,,,,,,
,387.72,6.01376E-019,4.60001E-023,0,,,,,,,,,
,387.73,6.01347E-019,3.86217E-023,0,,,,,,,,,
,387.74,6.01347E-019,3.13371E-023,0,,,,,,,,,
,387.75,6.01363E-019,2.42293E-023,0,,,,,,,,,
,387.76,6.01385E-019,1.75676E-023,0,,,,,,,,,
,387.77,6.01406E-019,1.15544E-023,0,,,,,,,,,
,387.78,6.01421E-019,6.3239E-024,0,,,,,,,,,
,387.79,6.01427E-019,2.05408E-024,0,,,,,,,,,
,387.8,6.01421E-019,-1.13492E-024,0,,,,,,,,,
,387.81,6.01398E-019,-3.22991E-024,0,,,,,,,,,
,387.82,6.01357E-019,-4.446E-024,0,,,,,,,,,
,387.83,6.01293E-019,-5.13553E-024,0,,,,,,,,,
,387.84,6.01206E-019,-5.71619E-024,0,,,,,,,,,
,387.85,6.01093E-019,-6.58124E-024,0,,,,,,,,,
,387.86,6.00953E-019,-8.01375E-024,0,,,,,,,,,
,387.87,6.00783E-019,-1.01081E-023,0,,,,,,,,,
,387.88,6.00583E-019,-1.28919E-023,0,,,,,,,,,
,387.89,6.00359E-019,-1.62433E-023,0,,,,,,,,,
,387.9,6.00124E-019,-1.99456E-023,0,,,,,,,,,
,387.91,5.99888E-019,-2.38512E-023,0,,,,,,,,,
,387.92,5.99665E-019,-2.77568E-023,0,,,,,,,,,
,387.93,5.99454E-019,-3.15674E-023,0,,,,,,,,,
,387.94,5.99253E-019,-3.52024E-023,0,,,,,,,,,
,387.95,5.99047E-019,-3.8662E-023,0,,,,,,,,,
,387.96,5.98822E-019,-4.19599E-023,0,,,,,,,,,
,387.97,5.98565E-019,-4.49733E-023,0,,,,,,,,,
,387.98,5.98271E-019,-4.75137E-023,0,,,,,,,,,
,387.99,5.97943E-019,-4.92702E-023,0,,,,,,,,,
,388,5.97593E-019,-4.99861E-023,0,,,,,,,,,
,388.01,5.97224E-019,-4.94589E-023,0,,,,,,,,,
,388.02,5.9684E-019,-4.7649E-023,0,,,,,,,,,
,388.03,5.96427E-019,-4.4648E-023,0,,,,,,,,,
,388.04,5.95973E-019,-4.07161E-023,0,,,,,,,,,
,388.05,5.95459E-019,-3.60945E-023,0,,,,,,,,,
,388.06,5.94865E-019,-3.09861E-023,0,,,,,,,,,
,388.07,5.94186E-019,-2.55411E-023,0,,,,,,,,,
,388.08,5.93431E-019,-1.9811E-023,0,,,,,,,,,
,388.09,5.92611E-019,-1.36758E-023,0,,,,,,,,,
,388.1,5.91754E-019,-7.10845E-024,0,,,,,,,,,
,388.11,5.9089E-019,-1.75517E-025,0,,,,,,,,,
,388.12,5.90036E-019,7.12165E-024,0,,,,,,,,,
,388.13,5.89208E-019,1.46346E-023,0,,,,,,,,,
,388.14,5.88414E-019,2.22023E-023,0,,,,,,,,,
,388.15,5.87657E-019,2.97297E-023,0,,,,,,,,,
,388.16,5.86936E-019,3.72163E-023,0,,,,,,,,,
,388.17,5.86252E-019,4.46355E-023,0,,,,,,,,,
,388.18,5.85606E-019,5.19465E-023,0,,,,,,,,,
,388.19,5.84994E-019,5.90946E-023,0,,,,,,,,,
,388.2,5.84414E-019,6.59853E-023,0,,,,,,,,,
,388.21,5.83866E-019,7.23507E-023,0,,,,,,,,,
,388.22,5.83337E-019,7.8189E-023,0,,,,,,,,,
,388.23,5.82825E-019,8.33516E-023,0,,,,,,,,,
,388.24,5.82322E-019,8.78649E-023,0,,,,,,,,,
,388.25,5.81828E-019,9.16893E-023,0,,,,,,,,,
,388.26,5.81344E-019,9.47701E-023,0,,,,,,,,,
,388.27,5.80875E-019,9.69601E-023,0,,,,,,,,,
,388.28,5.80416E-019,9.82026E-023,0,,,,,,,,,
,388.29,5.79972E-019,9.84322E-023,0,,,,,,,,,
,388.3,5.79535E-019,9.7676E-023,0,,,,,,,,,
,388.31,5.79103E-019,9.61215E-023,0,,,,,,,,,
,388.32,5.7866E-019,9.40529E-023,0,,,,,,,,,
,388.33,5.78207E-019,9.18239E-023,0,,,,,,,,,
,388.34,5.77735E-019,8.96755E-023,0,,,,,,,,,
,388.35,5.77245E-019,8.78372E-023,0,,,,,,,,,
,388.36,5.76745E-019,8.64047E-023,0,,,,,,,,,
,388.37,5.76244E-019,8.54189E-023,0,,,,,,,,,
,388.38,5.75751E-019,8.49187E-023,0,,,,,,,,,
,388.39,5.7528E-019,8.49332E-023,0,,,,,,,,,
,388.4,5.74839E-019,8.55139E-023,0,,,,,,,,,
,388.41,5.74431E-019,8.65538E-023,0,,,,,,,,,
,388.42,5.74059E-019,8.79322E-023,0,,,,,,,,,
,388.43,5.73721E-019,8.9405E-023,0,,,,,,,,,
,388.44,5.73409E-019,9.0784E-023,0,,,,,,,,,
,388.45,5.73121E-019,9.19328E-023,0,,,,,,,,,
,388.46,5.72851E-019,9.28388E-023,0,,,,,,,,,
,388.47,5.72595E-019,9.35144E-023,0,,,,,,,,,
,388.48,5.72353E-019,9.40271E-023,0,,,,,,,,,
,388.49,5.72124E-019,9.42838E-023,0,,,,,,,,,
,388.5,5.71912E-019,9.42838E-023,0,,,,,,,,,
,388.51,5.71723E-019,9.39051E-023,0,,,,,,,,,
,388.52,5.71567E-019,9.30268E-023,0,,,,,,,,,
,388.53,5.71453E-019,9.15672E-023,0,,,,,,,,,
,388.54,5.71388E-019,8.94736E-023,0,,,,,,,,,
,388.55,5.71375E-019,8.67438E-023,0,,,,,,,,,
,388.56,5.71421E-019,8.34189E-023,0,,,,,,,,,
,388.57,5.71528E-019,7.97159E-023,0,,,,,,,,,
,388.58,5.71698E-019,7.57568E-023,0,,,,,,,,,
,388.59,5.71933E-019,7.16619E-023,0,,,,,,,,,
,388.6,5.72227E-019,6.74996E-023,0,,,,,,,,,
,388.61,5.72567E-019,6.33109E-023,0,,,,,,,,,
,388.62,5.72949E-019,5.90405E-023,0,,,,,,,,,
,388.63,5.73366E-019,5.47033E-023,0,,,,,,,,,
,388.64,5.73817E-019,5.03246E-023,0,,,,,,,,,
,388.65,5.74299E-019,4.59869E-023,0,,,,,,,,,
,388.66,5.7482E-019,4.18239E-023,0,,,,,,,,,
,388.67,5.75375E-019,3.79995E-023,0,,,,,,,,,
,388.68,5.75959E-019,3.46356E-023,0,,,,,,,,,
,388.69,5.7657E-019,3.17977E-023,0,,,,,,,,,
,388.7,5.77193E-019,2.9446E-023,0,,,,,,,,,
,388.71,5.77814E-019,2.75133E-023,0,,,,,,,,,
,388.72,5.7843E-019,2.58519E-023,0,,,,,,,,,
,388.73,5.79029E-019,2.44596E-023,0,,,,,,,,,
,388.74,5.79611E-019,2.3324E-023,0,,,,,,,,,
,388.75,5.80177E-019,2.24464E-023,0,,,,,,,,,
,388.76,5.80738E-019,2.1838E-023,0,,,,,,,,,
,388.77,5.81303E-019,2.15398E-023,0,,,,,,,,,
,388.78,5.81899E-019,2.16355E-023,0,,,,,,,,,
,388.79,5.82549E-019,2.2298E-023,0,,,,,,,,,
,388.8,5.83273E-019,2.36625E-023,0,,,,,,,,,
,388.81,5.84089E-019,2.59053E-023,0,,,,,,,,,
,388.82,5.84999E-019,2.89999E-023,0,,,,,,,,,
,388.83,5.85994E-019,3.27709E-023,0,,,,,,,,,
,388.84,5.87071E-019,3.69193E-023,0,,,,,,,,,
,388.85,5.88221E-019,4.10268E-023,0,,,,,,,,,
,388.86,5.89423E-019,4.4689E-023,0,,,,,,,,,
,388.87,5.90682E-019,4.77163E-023,0,,,,,,,,,
,388.88,5.91976E-019,5E-023,0,,,,,,,,,
,388.89,5.93298E-019,5.1608E-023,0,,,,,,,,,
,388.9,5.94633E-019,5.2743E-023,0,,,,,,,,,
,388.91,5.95985E-019,5.36892E-023,0,,,,,,,,,
,388.92,5.97321E-019,5.46618E-023,0,,,,,,,,,
,388.93,5.98637E-019,5.58383E-023,0,,,,,,,,,
,388.94,5.99917E-019,5.72028E-023,0,,,,,,,,,
,388.95,6.01176E-019,5.87033E-023,0,,,,,,,,,
,388.96,6.02394E-019,6.01615E-023,0,,,,,,,,,
,388.97,6.03585E-019,6.15544E-023,0,,,,,,,,,
,388.98,6.04744E-019,6.2919E-023,0,,,,,,,,,
,388.99,6.05877E-019,6.44459E-023,0,,,,,,,,,
,389,6.0699E-019,6.63653E-023,0,,,,,,,,,
,389.01,6.08077E-019,6.88114E-023,0,,,,,,,,,
,389.02,6.09136E-019,7.1838E-023,0,,,,,,,,,
,389.03,6.10168E-019,7.54329E-023,0,,,,,,,,,
,389.04,6.11167E-019,7.94057E-023,0,,,,,,,,,
,389.05,6.12113E-019,8.34459E-023,0,,,,,,,,,
,389.06,6.13022E-019,8.73918E-023,0,,,,,,,,,
,389.07,6.13876E-019,9.09331E-023,0,,,,,,,,,
,389.08,6.14683E-019,9.3973E-023,0,,,,,,,,,
,389.09,6.15449E-019,9.64864E-023,0,,,,,,,,,
,389.1,6.16175E-019,9.85807E-023,0,,,,,,,,,
,389.11,6.16871E-019,1.00486E-022,0,,,,,,,,,
,389.12,6.17552E-019,1.02501E-022,0,,,,,,,,,
,389.13,6.1823E-019,1.04878E-022,0,,,,,,,,,
,389.14,6.18915E-019,1.0777E-022,0,,,,,,,,,
,389.15,6.1961E-019,1.11149E-022,0,,,,,,,,,
,389.16,6.20313E-019,1.14838E-022,0,,,,,,,,,
,389.17,6.21016E-019,1.18594E-022,0,,,,,,,,,
,389.18,6.217E-019,1.22149E-022,0,,,,,,,,,
,389.19,6.2235E-019,1.25392E-022,0,,,,,,,,,
,389.2,6.22942E-019,1.2823E-022,0,,,,,,,,,
,389.21,6.23466E-019,1.30756E-022,0,,,,,,,,,
,389.22,6.23916E-019,1.33068E-022,0,,,,,,,,,
,389.23,6.24297E-019,1.3527E-022,0,,,,,,,,,
,389.24,6.24616E-019,1.37433E-022,0,,,,,,,,,
,389.25,6.24882E-019,1.39609E-022,0,,,,,,,,,
,389.26,6.25099E-019,1.41946E-022,0,,,,,,,,,
,389.27,6.25267E-019,1.44581E-022,0,,,,,,,,,
,389.28,6.25377E-019,1.47594E-022,0,,,,,,,,,
,389.29,6.25417E-019,1.51081E-022,0,,,,,,,,,
,389.3,6.2537E-019,1.54946E-022,0,,,,,,,,,
,389.31,6.25221E-019,1.59054E-022,0,,,,,,,,,
,389.32,6.24953E-019,1.6327E-022,0,,,,,,,,,
,389.33,6.2456E-019,1.67432E-022,0,,,,,,,,,
,389.34,6.24028E-019,1.71432E-022,0,,,,,,,,,
,389.35,6.23369E-019,1.74999E-022,0,,,,,,,,,
,389.36,6.22584E-019,1.78E-022,0,,,,,,,,,
,389.37,6.21687E-019,1.80298E-022,0,,,,,,,,,
,389.38,6.20701E-019,1.81959E-022,0,,,,,,,,,
,389.39,6.19661E-019,1.83176E-022,0,,,,,,,,,
,389.4,6.18603E-019,1.84203E-022,0,,,,,,,,,
,389.41,6.17541E-019,1.85325E-022,0,,,,,,,,,
,389.42,6.16496E-019,1.86675E-022,0,,,,,,,,,
,389.43,6.15478E-019,1.88285E-022,0,,,,,,,,,
,389.44,6.14495E-019,1.90081E-022,0,,,,,,,,,
,389.45,6.1355E-019,1.91946E-022,0,,,,,,,,,
,389.46,6.12657E-019,1.93825E-022,0,,,,,,,,,
,389.47,6.11805E-019,1.9577E-022,0,,,,,,,,,
