% The water continuum used by the December 2002 "version 7" AIRS
% fast model coefficient is a hybrid of kCARTA's 51 (aka 5.1) and
% 55 (aka 5.5) continuum models developed by UMBC based on the
% CDK models.
%
% Scott Hannon, 13 March 2003
%
% ID = AIRS channel ID (PGE version)
% freq = channel centroid frequency (cm^-1)
% CKD = kCARTA continuum version number
% mult = multiplier applied to the kCARTA continuum 
%
% in SPECTRA/ckd_lookupBIN_v60special.m we combine CKD 51 and CKD 55 as below
%
% ID    freq   CKD   mult
%---- -------- --- --------
 1760 1527.004  55  1.00000
 1761 1541.096  55  1.00000
 1762 1541.772  55  1.00000
 1763 1542.449  55  1.00000
 1764 1543.126  55  1.00000
 1765 1543.803  55  1.00000
 1766 1544.482  55  1.00000
 1767 1545.161  55  1.00000
 1768 1545.840  55  1.00000
 1769 1546.520  55  1.00000
 1770 1547.200  55  1.00000
 1771 1547.881  55  1.00000
 1772 1548.563  55  1.00000
 1773 1549.245  55  1.00000
 1774 1549.928  55  1.00000
 1775 1550.612  55  1.00000
 1776 1551.296  55  1.00000
 1777 1551.980  55  1.00000
 1778 1552.666  55  1.00000
 1779 1553.351  55  1.00000
 1780 1554.038  55  1.00000
 1781 1554.725  55  1.00000
 1782 1555.412  55  1.00000
 1783 1556.100  55  1.00000
 1784 1556.789  55  1.00000
 1785 1557.479  55  1.00000
 1786 1558.168  55  1.00000
 1787 1558.859  55  1.00000
 1788 1559.550  55  1.00000
 1789 1560.242  55  1.00000
 1790 1560.934  55  1.00000
 1791 1561.627  55  1.00000
 1792 1562.320  55  1.00000
 1793 1563.015  55  1.00000
 1794 1563.709  55  1.00000
 1795 1564.404  55  1.00000
 1796 1565.100  55  1.00000
 1797 1565.797  55  1.00000
 1798 1566.494  55  1.00000
 1799 1567.192  55  1.00000
 1800 1567.890  55  1.00000
 1801 1568.589  55  1.00000
 1802 1569.288  55  1.00000
 1803 1569.988  55  1.00000
 1804 1570.689  55  1.00000
 1805 1571.390  55  1.00000
 1806 1572.092  55  1.00000
 1807 1572.795  55  1.00000
 1808 1573.498  55  1.00000
 1809 1574.201  55  1.00000
 1810 1574.906  55  1.00000
 1811 1575.611  55  1.00000
 1812 1576.316  55  1.00000
 1813 1577.022  55  1.00000
 1814 1577.729  55  1.00000
 1815 1578.437  55  1.00000
 1816 1579.145  55  1.00000
 1817 1579.853  55  1.00000
 1818 1580.562  55  1.00000
 1819 1581.272  55  1.00000
 1820 1581.983  55  1.00000
 1821 1582.694  55  1.00000
 1822 1583.405  55  1.00000
 1823 1584.118  55  1.00000
 1824 1584.831  55  1.00000
 1825 1585.544  55  1.00000
 1826 1586.258  55  1.00000
 1827 1586.973  55  1.00000
 1828 1587.688  55  1.00000
 1829 1588.404  55  1.00000
 1830 1589.121  55  1.00000
 1831 1589.838  55  1.00000
 1832 1590.556  55  1.00000
 1833 1591.275  55  1.00000
 1834 1591.994  55  1.00000
 1835 1592.714  55  1.00000
 1836 1593.434  55  1.00000
 1837 1594.155  55  1.00000
 1838 1594.877  55  1.00000
 1839 1595.599  55  1.00000
 1840 1596.322  55  1.00000
 1841 1597.045  55  1.00000
 1842 1597.770  55  1.00000
 1843 1598.494  55  1.00000
 1844 1599.220  55  1.00000
 1845 1599.946  55  1.00000
 1846 1600.672  55  1.00000
 1847 1601.400  55  1.00000
 1848 1602.128  55  1.00000
 1849 1602.856  55  1.00000
 1850 1603.585  55  1.00000
 1851 1604.315  55  1.00000
 1852 1605.046  55  1.00000
 1853 1605.777  55  1.00000
 1854 1606.509  55  1.00000
 1855 1607.241  55  1.00000
 1856 1607.974  55  1.00000
 1857 1608.708  55  1.00000
 1858 1609.442  55  1.00000
 1859 1610.177  55  1.00000
 1860 1610.913  55  1.00000
 1861 1611.649  55  1.00000
 1862 1612.386  55  1.00000
 1863 1613.124  55  1.00000
 1864 1613.862  55  1.00000
 1865 2181.494  55  1.00000
 1866 2182.400  55  1.00000
 1867 2183.306  55  1.00000
 1868 2184.213  55  1.00000
 1869 2185.121  55  1.00000
 1870 2186.030  55  1.00000
 1871 2186.939  55  1.00000
 1872 2187.850  55  1.00000
 1873 2188.760  55  1.00000
 1874 2189.672  55  1.00000
 1875 2190.584  55  1.00000
 1876 2191.498  55  1.00000
 1877 2192.412  55  1.00000
 1878 2193.326  55  1.00000
 1879 2194.242  55  1.00000
 1880 2195.158  55  1.00000
 1881 2196.075  55  1.00000
 1882 2196.992  55  1.00000
 1883 2197.911  55  1.00000
 1884 2198.830  55  1.00000
 1885 2199.750  55  1.00000
 1886 2200.671  55  1.00000
 1887 2201.592  55  1.00000
 1888 2202.514  55  1.00000
 1889 2203.437  55  1.00000
 1890 2204.361  55  1.00000
 1891 2205.285  55  1.00000
 1892 2206.210  55  1.00000
 1893 2207.136  55  1.00000
 1894 2208.063  55  1.00000
 1895 2208.991  55  1.00000
 1896 2209.919  55  1.00000
 1897 2210.848  55  1.00000
 1898 2211.778  55  1.00000
 1899 2212.708  55  1.00000
 1900 2213.640  55  1.00000
 1901 2214.572  55  1.00000
 1902 2215.505  55  1.00000
 1903 2216.438  55  1.00000
 1904 2217.373  55  1.00000
 1905 2218.308  55  1.00000
 1906 2219.244  55  1.00000
 1907 2220.181  55  1.00000
 1908 2221.118  55  1.00000
 1909 2222.057  55  1.00000
 1910 2222.996  55  1.00000
 1911 2223.936  55  1.00000
 1912 2224.876  55  1.00000
 1913 2225.818  55  1.00000
 1914 2226.760  55  1.00000
 1915 2227.703  55  1.00000
 1916 2228.646  55  1.00000
 1917 2229.591  55  1.00000
 1918 2230.536  55  1.00000
 1919 2231.482  55  1.00000
 1920 2232.429  55  1.00000
 1921 2233.377  55  1.00000
 1922 2234.325  55  1.00000
 1923 2235.275  55  1.00000
 1924 2236.225  55  1.00000
 1925 2237.176  55  1.00000
 1926 2238.127  55  1.00000
 1927 2239.080  55  1.00000
 1928 2240.033  55  1.00000
 1929 2240.987  55  1.00000
 1930 2241.942  55  1.00000
 1931 2242.897  55  1.00000
 1932 2243.854  55  1.00000
 1933 2244.811  55  1.00000
 1934 2245.769  55  1.00000
 1935 2246.727  55  1.00000
 1936 2247.687  55  1.00000
 1937 2248.647  55  1.00000
 1938 2249.608  55  1.00000
 1939 2250.570  55  1.00000
 1940 2251.533  55  1.00000
 1941 2252.497  55  1.00000
 1942 2253.461  55  1.00000
 1943 2254.426  55  1.00000
 1944 2255.392  55  1.00000
 1945 2256.359  55  1.00000
 1946 2257.326  55  1.00000
 1947 2258.295  55  1.00000
 1948 2259.264  55  1.00000
 1949 2260.234  55  1.00000
 1950 2261.205  55  1.00000
 1951 2262.176  55  1.00000
 1952 2263.149  55  1.00000
 1953 2264.122  55  1.00000
 1954 2265.096  55  1.00000
 1955 2266.071  55  1.00000
 1956 2267.047  55  1.00000
 1957 2268.023  55  1.00000
 1958 2269.000  55  1.00000
 1959 2269.979  55  1.00000
 1960 2270.958  55  1.00000
 1961 2271.937  55  1.00000
 1962 2272.918  55  1.00000
 1963 2273.899  55  1.00000
 1964 2274.882  55  1.00000
 1965 2275.865  55  1.00000
 1966 2276.848  55  1.00000
 1967 2277.833  55  1.00000
 1968 2278.819  55  1.00000
 1969 2279.805  55  1.00000
 1970 2280.792  55  1.00000
 1971 2281.780  55  1.00000
 1972 2282.769  55  1.00000
 1973 2283.759  55  1.00000
 1974 2284.749  55  1.00000
 1975 2285.741  55  1.00000
 1976 2286.733  55  1.00000
 1977 2287.726  55  1.00000
 1978 2288.720  55  1.00000
 1979 2289.714  55  1.00000
 1980 2290.710  55  1.00000
 1981 2291.706  55  1.00000
 1982 2292.703  55  1.00000
 1983 2293.701  55  1.00000
 1984 2294.700  55  1.00000
 1985 2295.700  55  1.00000
 1986 2296.701  55  1.00000
 1987 2297.702  55  1.00000
 1988 2298.704  55  1.00000
 1989 2299.707  55  1.00000
 1990 2300.711  55  1.00000
 1991 2301.716  55  1.00000
 1992 2302.722  55  1.00000
 1993 2303.728  55  1.00000
 1994 2304.735  55  1.00000
 1995 2305.744  55  1.00000
 1996 2306.753  55  1.00000
 1997 2307.762  55  1.00000
 1998 2308.773  55  1.00000
 1999 2309.785  55  1.00000
 2000 2310.797  55  1.00000
 2001 2311.811  55  1.00000
 2002 2312.825  55  1.00000
 2003 2313.840  55  1.00000
 2004 2314.856  55  1.00000
 2005 2315.872  55  1.00000
 2006 2316.890  55  1.00000
 2007 2317.908  55  1.00000
 2008 2318.928  55  1.00000
 2009 2319.948  55  1.00000
 2010 2320.969  55  1.00000
 2011 2321.991  55  1.00000
 2012 2323.014  55  1.00000
 2013 2324.037  55  1.00000
 2014 2325.062  55  1.00000
 2015 2299.798  55  1.00000
 2016 2300.703  55  1.00000
 2017 2301.608  55  1.00000
 2018 2302.514  55  1.00000
 2019 2303.421  55  1.00000
 2020 2304.329  55  1.00000
 2021 2305.237  55  1.00000
 2022 2306.146  55  1.00000
 2023 2307.056  55  1.00000
 2024 2307.966  55  1.00000
 2025 2308.877  55  1.00000
 2026 2309.789  55  1.00000
 2027 2310.702  55  1.00000
 2028 2311.615  55  1.00000
 2029 2312.530  55  1.00000
 2030 2313.445  55  1.00000
 2031 2314.361  55  1.00000
 2032 2315.277  55  1.00000
 2033 2316.194  55  1.00000
 2034 2317.112  55  1.00000
 2035 2318.031  55  1.00000
 2036 2318.950  55  1.00000
 2037 2319.871  55  1.00000
 2038 2320.792  55  1.00000
 2039 2321.713  55  1.00000
 2040 2322.636  55  1.00000
 2041 2323.559  55  1.00000
 2042 2324.483  55  1.00000
 2043 2325.408  55  1.00000
 2044 2326.333  55  1.00000
 2045 2327.260  55  1.00000
 2046 2328.187  55  1.00000
 2047 2329.114  55  1.00000
 2048 2330.043  55  1.00000
 2049 2330.972  55  1.00000
 2050 2331.902  55  1.00000
 2051 2332.833  55  1.00000
 2052 2333.765  55  1.00000
 2053 2334.697  55  1.00000
 2054 2335.630  55  1.00000
 2055 2336.564  55  1.00000
 2056 2337.499  55  1.00000
 2057 2338.434  55  1.00000
 2058 2339.370  55  1.00000
 2059 2340.307  55  1.00000
 2060 2341.245  55  1.00000
 2061 2342.183  55  1.00000
 2062 2343.123  55  1.00000
 2063 2344.063  55  1.00000
 2064 2345.003  55  1.00000
 2065 2345.945  55  1.00000
 2066 2346.887  55  1.00000
 2067 2347.831  55  1.00000
 2068 2348.774  55  1.00000
 2069 2349.719  55  1.00000
 2070 2350.665  55  1.00000
 2071 2351.611  55  1.00000
 2072 2352.558  55  1.00000
 2073 2353.506  55  1.00000
 2074 2354.454  55  1.00000
 2075 2355.404  55  1.00000
 2076 2356.354  55  1.00000
 2077 2357.305  55  1.00000
 2078 2358.257  55  1.00000
 2079 2359.209  55  1.00000
 2080 2360.162  55  1.00000
 2081 2361.116  55  1.00000
 2082 2362.071  55  1.00000
 2083 2363.027  55  1.00000
 2084 2363.983  55  1.00000
 2085 2364.941  55  1.00000
 2086 2365.899  55  1.00000
 2087 2366.857  55  1.00000
 2088 2367.817  55  1.00000
 2089 2368.778  55  1.00000
 2090 2369.739  55  1.00000
 2091 2370.701  55  1.00000
 2092 2371.664  55  1.00000
 2093 2372.627  55  1.00000
 2094 2373.592  55  1.00000
 2095 2374.557  55  1.00000
 2096 2375.523  55  1.00000
 2097 2376.490  55  1.00000
 2098 2377.457  55  1.00000
 2099 2378.426  55  1.00000
 2100 2379.395  55  1.00000
 2101 2380.365  55  1.00000
 2102 2381.335  55  1.00000
 2103 2382.307  55  1.00000
 2104 2383.280  55  1.00000
 2105 2384.253  55  1.00000
 2106 2385.227  55  1.00000
 2107 2386.202  55  1.00000
 2108 2387.177  55  1.00000
 2109 2388.154  55  1.00000
 2110 2389.131  55  1.00000
 2111 2390.109  55  1.00000
 2112 2391.088  55  1.00000
 2113 2392.068  55  1.00000
 2114 2393.048  55  1.00000
 2115 2394.030  55  1.00000
 2116 2395.012  55  1.00000
 2117 2395.995  55  1.00000
 2118 2396.979  55  1.00000
 2119 2397.963  55  1.00000
 2120 2398.949  55  1.00000
 2121 2399.935  55  1.00000
 2122 2400.922  55  1.00000
 2123 2401.910  55  1.00000
 2124 2402.899  55  1.00000
 2125 2403.888  55  1.00000
 2126 2404.879  55  1.00000
 2127 2405.870  55  1.00000
 2128 2406.862  55  1.00000
 2129 2407.855  55  1.00000
 2130 2408.849  55  1.00000
 2131 2409.843  55  1.00000
 2132 2410.839  55  1.00000
 2133 2411.835  55  1.00000
 2134 2412.832  55  1.00000
 2135 2413.830  55  1.00000
 2136 2414.828  55  1.00000
 2137 2415.828  55  1.00000
 2138 2416.828  55  1.00000
 2139 2417.830  55  1.00000
 2140 2418.832  55  1.00000
 2141 2419.834  55  1.00000
 2142 2420.838  55  1.00000
 2143 2421.843  55  1.00000
 2144 2422.848  55  1.00000
 2145 2446.194  55  1.00000
 2146 2447.219  55  1.00000
 2147 2448.244  55  1.00000
 2148 2449.270  55  1.00000
 2149 2450.297  55  1.00000
 2150 2451.325  55  1.00000
 2151 2452.354  55  1.00000
 2152 2453.383  55  1.00000
 2153 2454.414  55  1.00000
 2154 2455.445  55  1.00000
 2155 2456.477  55  1.00000
 2156 2457.510  55  1.00000
 2157 2458.544  55  1.00000
 2158 2459.578  55  1.00000
 2159 2460.614  55  1.00000
 2160 2461.650  55  1.00000
 2161 2462.687  55  1.00000
 2162 2463.725  55  1.00000
 2163 2464.764  55  1.00000
 2164 2465.804  55  1.00000
 2165 2466.844  55  1.00000
 2166 2467.886  55  1.00000
 2167 2468.928  55  1.00000
 2168 2469.971  55  1.00000
 2169 2471.015  55  1.00000
 2170 2472.060  55  1.00000
 2171 2473.106  55  1.00000
 2172 2474.153  55  1.00000
 2173 2475.200  55  1.00000
 2174 2476.249  55  1.00000
 2175 2477.298  55  1.00000
 2176 2478.348  55  1.00000
 2177 2479.399  55  1.00000
 2178 2480.451  55  1.00000
 2179 2481.503  55  1.00000
 2180 2482.557  55  1.00000
 2181 2483.611  55  1.00000
 2182 2484.667  55  1.00000
 2183 2485.723  55  1.00000
 2184 2486.780  55  1.00000
 2185 2487.838  55  1.00000
 2186 2488.896  55  1.00000
 2187 2489.956  55  1.00000
 2188 2491.017  55  1.00000
 2189 2492.078  55  1.00000
 2190 2493.141  55  1.00000
 2191 2494.204  55  1.00000
 2192 2495.268  55  1.00000
 2193 2496.333  55  1.00000
 2194 2497.399  55  1.00000
 2195 2498.465  55  1.00000
 2196 2499.533  55  1.00000
 2197 2500.602  55  1.00000
 2198 2501.671  55  1.00000
 2199 2502.741  55  1.00000
 2200 2503.812  55  1.00000
 2201 2504.884  55  1.00000
 2202 2505.957  55  1.00000
 2203 2507.031  55  1.00000
 2204 2508.106  55  1.00000
 2205 2509.182  55  1.00000
 2206 2510.258  55  1.00000
 2207 2511.335  55  1.00000
 2208 2512.414  55  1.00000
 2209 2513.493  55  1.00000
 2210 2514.573  55  1.00000
 2211 2515.654  55  1.00000
 2212 2516.736  55  1.00000
 2213 2517.819  55  1.00000
 2214 2518.903  55  1.00000
 2215 2519.987  55  1.00000
 2216 2521.073  55  1.00000
 2217 2522.159  55  1.00000
 2218 2523.247  55  1.00000
 2219 2524.335  55  1.00000
 2220 2525.424  55  1.00000
 2221 2526.514  55  1.00000
 2222 2527.605  55  1.00000
 2223 2528.697  55  1.00000
 2224 2529.790  55  1.00000
 2225 2530.883  55  1.00000
 2226 2531.978  55  1.00000
 2227 2533.073  55  1.00000
 2228 2534.170  55  1.00000
 2229 2535.267  55  1.00000
 2230 2536.366  55  1.00000
 2231 2537.465  55  1.00000
 2232 2538.565  55  1.00000
 2233 2539.666  55  1.00000
 2234 2540.768  55  1.00000
 2235 2541.871  55  1.00000
 2236 2542.975  55  1.00000
 2237 2544.080  55  1.00000
 2238 2545.185  55  1.00000
 2239 2546.292  55  1.00000
 2240 2547.399  55  1.00000
 2241 2548.508  55  1.00000
 2242 2549.617  55  1.00000
 2243 2550.728  55  1.00000
 2244 2551.839  55  1.00000
 2245 2552.951  55  1.00000
 2246 2554.064  55  1.00000
 2247 2555.178  55  1.00000
 2248 2556.293  55  1.00000
 2249 2557.409  55  1.00000
 2250 2558.526  55  1.00000
 2251 2559.644  55  1.00000
 2252 2560.763  55  1.00000
 2253 2561.882  55  1.00000
 2254 2563.003  55  1.00000
 2255 2564.125  55  1.00000
 2256 2565.247  55  1.00000
 2257 2566.371  55  1.00000
 2258 2567.495  55  1.00000
 2259 2568.620  55  1.00000
 2260 2569.747  55  1.00000
 2261 2541.899  55  1.00000
 2262 2542.904  55  1.00000
 2263 2543.909  55  1.00000
 2264 2544.916  55  1.00000
 2265 2545.923  55  1.00000
 2266 2546.931  55  1.00000
 2267 2547.939  55  1.00000
 2268 2548.949  55  1.00000
 2269 2549.959  55  1.00000
 2270 2550.970  55  1.00000
 2271 2551.983  55  1.00000
 2272 2552.995  55  1.00000
 2273 2554.009  55  1.00000
 2274 2555.024  55  1.00000
 2275 2556.039  55  1.00000
 2276 2557.055  55  1.00000
 2277 2558.072  55  1.00000
 2278 2559.090  55  1.00000
 2279 2560.109  55  1.00000
 2280 2561.128  55  1.00000
 2281 2562.149  55  1.00000
 2282 2563.170  55  1.00000
 2283 2564.192  55  1.00000
 2284 2565.215  55  1.00000
 2285 2566.238  55  1.00000
 2286 2567.263  55  1.00000
 2287 2568.288  55  1.00000
 2288 2569.315  55  1.00000
 2289 2570.342  55  1.00000
 2290 2571.370  55  1.00000
 2291 2572.398  55  1.00000
 2292 2573.428  55  1.00000
 2293 2574.458  55  1.00000
 2294 2575.490  55  1.00000
 2295 2576.522  55  1.00000
 2296 2577.555  55  1.00000
 2297 2578.589  55  1.00000
 2298 2579.624  55  1.00000
 2299 2580.659  55  1.00000
 2300 2581.696  55  1.00000
 2301 2582.733  55  1.00000
 2302 2583.771  55  1.00000
 2303 2584.810  55  1.00000
 2304 2585.850  55  1.00000
 2305 2586.891  55  1.00000
 2306 2587.932  55  1.00000
 2307 2588.975  55  1.00000
 2308 2590.018  55  1.00000
 2309 2591.062  55  1.00000
 2310 2592.107  55  1.00000
 2311 2593.153  55  1.00000
 2312 2594.200  55  1.00000
 2313 2595.247  55  1.00000
 2314 2596.296  55  1.00000
 2315 2597.345  55  1.00000
 2316 2598.395  55  1.00000
 2317 2599.446  55  1.00000
 2318 2600.498  55  1.00000
 2319 2601.551  55  1.00000
 2320 2602.605  55  1.00000
 2321 2603.659  55  1.00000
 2322 2604.715  55  1.00000
 2323 2605.771  55  1.00000
 2324 2606.828  55  1.00000
 2325 2607.886  55  1.00000
 2326 2608.945  55  1.00000
 2327 2610.005  55  1.00000
 2328 2611.066  55  1.00000
 2329 2612.127  55  1.00000
 2330 2613.190  55  1.00000
 2331 2614.253  55  1.00000
 2332 2615.317  55  1.00000
 2333 2616.383  55  1.00000
 2334 2617.448  55  1.00000
 2335 2618.515  55  1.00000
 2336 2619.583  55  1.00000
 2337 2620.652  55  1.00000
 2338 2621.721  55  1.00000
 2339 2622.792  55  1.00000
 2340 2623.863  55  1.00000
 2341 2624.935  55  1.00000
 2342 2626.009  55  1.00000
 2343 2627.083  55  1.00000
 2344 2628.157  55  1.00000
 2345 2629.233  55  1.00000
 2346 2630.310  55  1.00000
 2347 2631.387  55  1.00000
 2348 2632.466  55  1.00000
 2349 2633.545  55  1.00000
 2350 2634.626  55  1.00000
 2351 2635.707  55  1.00000
 2352 2636.789  55  1.00000
 2353 2637.872  55  1.00000
 2354 2638.956  55  1.00000
 2355 2640.041  55  1.00000
 2356 2641.126  55  1.00000
 2357 2642.213  55  1.00000
 2358 2643.301  55  1.00000
 2359 2644.389  55  1.00000
 2360 2645.479  55  1.00000
 2361 2646.569  55  1.00000
 2362 2647.660  55  1.00000
 2363 2648.752  55  1.00000
 2364 2649.845  55  1.00000
 2365 2650.939  55  1.00000
 2366 2652.034  55  1.00000
 2367 2653.129  55  1.00000
 2368 2654.226  55  1.00000
 2369 2655.324  55  1.00000
 2370 2656.422  55  1.00000
 2371 2657.522  55  1.00000
 2372 2658.622  55  1.00000
 2373 2659.723  55  1.00000
 2374 2660.825  55  1.00000
 2375 2661.928  55  1.00000
 2376 2663.033  55  1.00000
 2377 2664.138  55  1.00000
 2378 2665.243  55  1.00000
